trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instText.started,instText.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,4.7413873429759406,None,return,0.8263236220227554,4.7413873429759406,None,,,,,,,,001,2020_Nov_22_2206,main,2020.2.5,60.13047880548792,
,,,,,,,,,,5.5955707369721495,None,return,2.2443347789812833,5.5955707369721495,None,,001,2020_Nov_22_2206,main,2020.2.5,60.13047880548792,
