trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instText.started,instText.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,4.5126306899474,None,return,0.4828574809944257,4.5126306899474,None,,,,,,,,001,2020_Nov_22_2315,main,2020.2.5,60.08252696582397,
,,,,,,,,,,5.013523975969292,None,return,0.46197224798379466,5.013523975969292,None,,001,2020_Nov_22_2315,main,2020.2.5,60.08252696582397,
