trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instText.started,instText.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.635915114020463,None,return,21.842656889988575,9.635915114020463,None,,,,,,,Steph,001,2020_Nov_22_2209,main,2020.2.5,60.8926405496653,
,,,,,,,,,,31.50230499904137,None,return,12.640266634,31.50230499904137,None,Steph,001,2020_Nov_22_2209,main,2020.2.5,60.8926405496653,
