trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instText.started,instText.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,10.14279637800064,None,space,13.304158556042239,10.14279637800064,None,,,,,,,carson,001,2020_Nov_20_1513,main,2020.2.5,59.6371090108511,
,,,,,,,,,,23.475626293977257,None,space,9.755375821026973,23.475626293977257,None,carson,001,2020_Nov_20_1513,main,2020.2.5,59.6371090108511,
