trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instText.started,instText.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,16.964097074989695,None,space,4.218389262037817,16.964097074989695,None,,,,,,,ian,001,2020_Nov_22_2218,main,2020.2.5,60.06396547773873,
,,,,,,,,,,21.213357812957838,None,space,0.8651184529880993,21.213357812957838,None,ian,001,2020_Nov_22_2218,main,2020.2.5,60.06396547773873,
