trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instText.started,instText.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.011480196000775,None,return,0.541827484004898,9.011480196000775,None,,,,,,,,001,2020_Nov_17_0024,main,2020.2.5,59.591082891136956,
,,,,,,,,,,9.577270469002542,None,return,0.3828797599999234,9.577270469002542,None,,001,2020_Nov_17_0024,main,2020.2.5,59.591082891136956,
