trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instText.started,instText.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.949257926999053,None,return,0.400780047999433,9.949257926999053,None,,,,,,,,001,2020_Nov_16_0131,inputText,2020.2.5,59.77116216135066,
,,,,,,,,,,10.371197680999103,None,return,0.31483960799960187,10.371197680999103,None,,001,2020_Nov_16_0131,inputText,2020.2.5,59.77116216135066,
